,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2017,45,DEN,NFL,16,5,11,0,0.313,-6.7,-3.9,-2.9,,,,,4.0,2,0,
1,2018,46,DEN,NFL,16,6,10,0,0.375,-0.5,-3.6,3.1,,,,,3.0,7,2,
2,2 yrs,2 yrs,,,32,11,21,0,0.344,,,,,,,,3.5,9,2,
