,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1923,28,COL,NFL,7,3,3,1,0.5,4.2,1.9,2.2,,,,,8.0,
1,1 yr,1 yr,,,7,3,3,1,0.5,,,,0.0,0.0,0.0,,8.0,
