,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1976,54,ATL,NFL,9,3,6,0,0.333,-10.3,-6.7,-3.5,,,,,3.0,
1,1 yr,1 yr,,,9,3,6,0,0.333,,,,0.0,0.0,0.0,,3.0,
