,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2017,31,LAR,NFL,16,11,5,0,0.688,9.2,8.2,1.0,1.0,0.0,1.0,0.0,1.0,6,3,
1,2018,32,LAR,NFL,16,13,3,0,0.813,8.5,9.5,-1.1,3.0,2.0,1.0,0.667,1.0,8,3,NFC Champions
2,2019,33,LAR,NFL,16,9,7,0,0.563,3.9,2.2,1.7,,,,,3.0,5,1,
3,2020,34,LAR,NFL,16,10,6,0,0.625,5.4,-0.8,6.2,2.0,1.0,1.0,0.5,2.0,6,2,
4,2021,35,LAR,NFL,17,12,5,0,0.706,5.3,4.2,1.1,4.0,4.0,0.0,1.0,1.0,5,3,Super Bowl Champions
5,2022,36,LAR,NFL,17,5,12,0,0.294,-4.0,-4.1,0.0,,,,,3.0,1,1,
6,2023,37,LAR,NFL,17,10,7,0,0.588,3.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,4,3,
7,2024,38,LAR,NFL,17,10,7,0,0.588,-0.1,-0.6,0.6,2.0,1.0,1.0,0.5,1.0,3,2,
8,8 yrs,8 yrs,,,132,80,52,0,0.606,,,,13.0,8.0,5.0,0.615,1.8,38,18,
