,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1972,45,DEN,NFL,14,5,9,0,0.357,-1.9,2.9,-4.7,,,,,3.0,
1,1973,46,DEN,NFL,14,7,5,2,0.571,2.9,5.4,-2.5,,,,,3.0,
2,1974,47,DEN,NFL,14,7,6,1,0.536,0.6,3.4,-2.8,,,,,2.0,
3,1975,48,DEN,NFL,14,6,8,0,0.429,-3.4,-2.7,-0.7,,,,,2.0,
4,1976,49,DEN,NFL,14,9,5,0,0.643,6.9,2.5,4.4,,,,,2.0,
5,5 yrs,5 yrs,,,70,34,33,3,0.507,,,,0.0,0.0,0.0,,2.4,
