,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1946,40,BUF,AAFC,14,3,10,1,0.231,-7.6,-1.0,-6.6,,,,,2.0,
1,1947,41,BUF,AAFC,14,8,4,2,0.667,2.0,1.6,0.4,,,,,2.0,
2,1948,42,BUF,AAFC,14,7,7,0,0.5,0.1,3.4,-3.2,2.0,1.0,1.0,0.5,1.0,
3,1949,43,BUF,AAFC,6,1,4,1,0.2,-1.4,-1.7,0.3,,,,,4.0,
4,4 yrs,4 yrs,,,48,19,25,4,0.432,,,,2.0,1.0,1.0,0.5,2.3,
