,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1942,37,BKN,NFL,11,3,8,0,0.273,-5.1,-5.8,0.7,,,,,4.0,
1,1 yr,1 yr,,,11,3,8,0,0.273,,,,0.0,0.0,0.0,,4.0,
