,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1984,50,IND,NFL,1,0,1,0,0.0,-11.1,-7.4,-3.7,,,,,4.0,
1,1 yr,1 yr,,,1,0,1,0,0.0,,,,0.0,0.0,0.0,,4.0,
