,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2016,48,BUF,NFL,1,0,1,0,0.0,-0.3,1.8,-2.2,,,,,3.0,0,0,Promoted to Head Coach after Week 16
1,2017,49,LAC,NFL,16,9,7,0,0.563,3.6,-0.3,4.0,,,,,2.0,4,2,
2,2018,50,LAC,NFL,16,12,4,0,0.75,6.0,3.0,2.9,2.0,1.0,1.0,0.5,2.0,3,1,
3,2019,51,LAC,NFL,16,5,11,0,0.313,-1.3,-1.6,0.3,,,,,4.0,2,1,
4,2020,52,LAC,NFL,16,7,9,0,0.438,-2.9,-1.0,-2.0,,,,,3.0,1,0,
5,5 yrs,5 yrs,,,65,33,32,0,0.508,,,,2.0,1.0,1.0,0.5,2.8,10,4,
6,4 yrs,4 yrs,LAC,,64,33,31,0,0.516,,,,2.0,1.0,1.0,0.5,2.8,10,4,
7,1 yr,1 yr,BUF,,1,0,1,0,0.0,,,,0.0,0.0,0.0,,3.0,0,0,
