,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1946,39,WAS,NFL,11,5,5,1,0.5,-2.2,-2.8,0.6,,,,,3.0,
1,1947,40,WAS,NFL,12,4,8,0,0.333,-7.7,2.7,-10.4,,,,,4.0,
2,1948,41,WAS,NFL,12,7,5,0,0.583,-1.6,0.5,-2.2,,,,,2.0,
3,3 yrs,3 yrs,,,35,16,18,1,0.471,,,,0.0,0.0,0.0,,3.0,
