,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1924,33,RCH,NFL,4,0,4,0,0.0,-21.2,-10.2,-11.0,,,,,16.0,
1,1 yr,1 yr,,,4,0,4,0,0.0,,,,0.0,0.0,0.0,,16.0,
