,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2008,55,WAS,NFL,16,8,8,0,0.5,-1.8,-5.8,4.1,,,,,4.0,7,2,
1,2009,56,WAS,NFL,16,4,12,0,0.25,-4.6,-5.5,1.0,,,,,4.0,5,4,
2,2 yrs,2 yrs,,,32,12,20,0,0.375,,,,0.0,0.0,0.0,,4.0,12,6,
