,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2019,45,CLE,NFL,16,6,10,0,0.375,-1.9,-0.4,-1.5,,,,,3.0,8,2,
1,1 yr,1 yr,,,16,6,10,0,0.375,,,,,,,,3.0,8,2,
