,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1980,53,NOR,NFL,4,1,3,0,0.25,-10.4,-1.1,-9.4,,,,,4.0,
1,1 yr,1 yr,,,4,1,3,0,0.25,,,,0.0,0.0,0.0,,4.0,
