,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1963,34,OAK,AFL,14,10,4,0,0.714,5.1,2.4,2.7,,,,,2.0,
1,1964,35,OAK,AFL,14,5,7,2,0.417,-2.9,-1.4,-1.6,,,,,3.0,
2,1965,36,OAK,AFL,14,8,5,1,0.615,3.7,-0.8,4.5,,,,,2.0,
3,3 yrs,3 yrs,,,42,23,16,3,0.59,,,,0.0,0.0,0.0,,2.3,
