,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2021,61,LVR,NFL,12,7,5,0,0.583,-3.3,-0.7,-2.6,1,0,1,0.0,2.0,1,0,Interim coach as of Week 6
1,1 yr,1 yr,,,12,7,5,0,0.583,,,,1,0,1,0.0,2.0,1,0,
