,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1994,41,ATL,NFL,16,7,9,0,0.438,-4.3,-1.2,-3.1,,,,,3.0,
1,1995,42,ATL,NFL,16,9,7,0,0.563,0.1,0.9,-0.9,1.0,0.0,1.0,0.0,2.0,
2,1996,43,ATL,NFL,16,3,13,0,0.188,-9.1,-0.2,-8.9,,,,,4.0,
3,1998,45,SDG,NFL,10,3,7,0,0.3,-8.4,-7.7,-0.7,,,,,5.0,
4,4 yrs,4 yrs,,,58,22,36,0,0.379,,,,1.0,0.0,1.0,0.0,3.5,
5,3 yrs,3 yrs,ATL,,48,19,29,0,0.396,,,,1.0,0.0,1.0,0.0,3.0,
6,1 yr,1 yr,SDG,,10,3,7,0,0.3,,,,0.0,0.0,0.0,,5.0,
