,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1974,46,DET,NFL,14,7,7,0,0.5,-1.6,0.5,-2.1,,,,,2.0,
1,1975,47,DET,NFL,14,7,7,0,0.5,-1.9,-3.2,1.3,,,,,2.0,
2,1976,48,DET,NFL,4,1,3,0,0.25,2.8,-0.6,3.4,,,,,3.0,
3,3 yrs,3 yrs,,,32,15,17,0,0.469,,,,0.0,0.0,0.0,,2.3,
