,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1966,38,PIT,NFL,14,5,8,1,0.385,-4.5,-1.2,-3.3,,,,,6.0,
1,1967,39,PIT,NFL,14,4,9,1,0.308,-3.4,-2.7,-0.7,,,,,4.0,
2,1968,40,PIT,NFL,14,2,11,1,0.154,-10.0,-3.1,-6.9,,,,,4.0,
3,1970,42,WAS,NFL,14,6,8,0,0.429,3.0,3.6,-0.6,,,,,4.0,
4,4 yrs,4 yrs,,,56,17,36,3,0.321,,,,0.0,0.0,0.0,,4.5,
5,3 yrs,3 yrs,PIT,,42,11,28,3,0.282,,,,0.0,0.0,0.0,,4.7,
6,1 yr,1 yr,WAS,,14,6,8,0,0.429,,,,0.0,0.0,0.0,,4.0,
