,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2000,56,NYJ,NFL,16,9,7,0,0.563,3.5,1.4,2.2,,,,,3.0,8,3,
1,1 yr,1 yr,,,16,9,7,0,0.563,,,,0.0,0.0,0.0,,3.0,8,3,
