,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2024,38,CHI,NFL,5,1,4,0,0.2,-2.3,-4.8,2.4,,,,,4.0,0,0,interim HC after week 13
1,1 yr,1 yr,,,5,1,4,0,0.2,,,,,,,,4.0,0,0,
