,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2022,47,NYG,NFL,17,9,7,1,0.559,-0.4,-0.8,0.4,2.0,1.0,1.0,0.5,3.0,3,3,
1,2023,48,NYG,NFL,17,6,11,0,0.353,-7.9,-6.9,-1.0,,,,,3.0,7,4,
2,2024,49,NYG,NFL,17,3,14,0,0.176,-8.0,-7.5,-0.5,,,,,4.0,3,2,
3,3 yrs,3 yrs,,,51,18,32,1,0.363,,,,2.0,1.0,1.0,0.5,3.3,13,9,
