,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2011,48,SFO,NFL,16,13,3,0,0.813,8.3,1.7,6.6,2.0,1.0,1.0,0.5,1.0,10,4,
1,2012,49,SFO,NFL,16,11,4,1,0.719,10.2,3.5,6.7,3.0,2.0,1.0,0.667,1.0,11,5,NFC Champions
2,2013,50,SFO,NFL,16,12,4,0,0.75,10.1,3.5,6.6,3.0,2.0,1.0,0.667,2.0,8,2,
3,2014,51,SFO,NFL,16,8,8,0,0.5,-1.0,-3.0,2.1,,,,,3.0,6,1,
4,2024,61,LAC,NFL,17,11,6,0,0.647,5.3,0.6,4.7,1.0,0.0,1.0,0.0,2.0,3,0,
5,5 yrs,5 yrs,,,81,55,25,1,0.685,,,,9.0,5.0,4.0,0.556,1.8,38,12,
6,4 yrs,4 yrs,SFO,,64,44,19,1,0.695,,,,8.0,5.0,3.0,0.625,1.8,35,12,
7,1 yr,1 yr,LAC,,17,11,6,0,0.647,,,,1.0,0.0,1.0,0.0,2.0,3,0,
