,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2024,54,NOR,NFL,8,3,5,0,0.375,-4.1,-3.6,-0.5,,,,,4.0,2,2,interim after week 9
1,1 yr,1 yr,,,8,3,5,0,0.375,,,,,,,,4.0,2,2,
