,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1923,23,DUL,NFL,7,4,3,0,0.571,2.1,-1.0,3.1,,,,,7.0,
1,1 yr,1 yr,,,7,4,3,0,0.571,,,,0.0,0.0,0.0,,7.0,
