,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1947,32,BCL,AAFC,14,2,11,1,0.154,-13.1,-8.6,-4.5,,,,,4.0,
1,1948,33,BCL,AAFC,14,7,7,0,0.5,0.4,1.1,-0.7,1.0,0.0,1.0,0.0,1.0,
2,1949,34,BCL,AAFC,4,0,4,0,0.0,-12.3,-6.1,-6.2,,,,,7.0,
3,1951,36,CRD,NFL,2,1,1,0,0.5,-3.9,-1.9,-1.9,,,,,6.0,co-coach with Phil Handler
4,4 yrs,4 yrs,,,34,10,23,1,0.303,,,,1.0,0.0,1.0,0.0,4.5,
5,3 yrs,3 yrs,BCL,,32,9,22,1,0.29,,,,1.0,0.0,1.0,0.0,4.0,
6,1 yr,1 yr,CRD,,2,1,1,0,0.5,,,,0.0,0.0,0.0,,6.0,
