,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1960,41,HOU,AFL,14,10,4,0,0.714,5.9,2.4,3.5,1.0,1.0,0.0,1.0,1.0,AFL Champions
1,1961,42,HOU,AFL,5,1,3,1,0.25,16.9,11.4,5.5,,,,,1.0,
2,2 yrs,2 yrs,,,19,11,7,1,0.611,,,,1.0,1.0,0.0,1.0,1.0,
