,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1935,34,PIT,NFL,12,4,8,0,0.333,-9.9,-2.2,-7.7,,,,,3.0,
1,1936,35,PIT,NFL,12,6,6,0,0.5,-7.4,-3.5,-3.9,,,,,2.0,
2,1952,51,PIT,NFL,12,5,7,0,0.417,4.1,5.0,-0.9,,,,,4.0,
3,1953,52,PIT,NFL,12,6,6,0,0.5,-3.5,-3.0,-0.5,,,,,4.0,
4,4 yrs,4 yrs,,,48,21,27,0,0.438,,,,0.0,0.0,0.0,,3.3,
