,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2022,43,DEN,NFL,15,4,11,0,0.267,-5.0,-5.6,0.6,,,,,4.0,3,0,Fired after week 16
1,1 yr,1 yr,,,15,4,11,0,0.267,,,,,,,,4.0,3,0,
