,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1995,59,OAK,NFL,16,8,8,0,0.5,2.1,1.1,1.0,,,,,5.0,
1,1996,60,OAK,NFL,16,7,9,0,0.438,2.4,0.3,2.1,,,,,4.0,
2,2 yrs,2 yrs,,,32,15,17,0,0.469,,,,0.0,0.0,0.0,,4.5,
