,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1920,37,COL,APFA,10,2,6,2,0.25,-1.4,2.6,-4.0,,,,,13.0,
1,1921,38,COL,APFA,9,1,8,0,0.111,-11.7,1.8,-13.5,,,,,17.0,
2,2 yrs,2 yrs,,,19,3,14,2,0.176,,,,0.0,0.0,0.0,,15.0,
