,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1978,44,NWE,NFL,1,0,1,0,0.0,5.0,3.6,1.4,,,,,1.0,co-coach with Ron Erhardt
1,1985,51,BUF,NFL,12,2,10,0,0.167,-9.8,-9.5,-0.2,,,,,5.0,
2,1986,52,BUF,NFL,9,2,7,0,0.222,-5.8,-5.0,-0.8,,,,,4.0,
3,3 yrs,3 yrs,,,22,4,18,0,0.182,,,,0.0,0.0,0.0,,3.3,
4,2 yrs,2 yrs,BUF,,21,4,17,0,0.19,,,,0.0,0.0,0.0,,4.5,
5,1 yr,1 yr,NWE,,1,0,1,0,0.0,,,,0.0,0.0,0.0,,1.0,
