,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1920,30,RII,APFA,9,6,2,2,0.75,-5.0,-5.6,0.5,,,,,4.0,
1,1921,31,MIN,APFA,4,1,3,0,0.25,1.6,-0.4,2.0,,,,,13.0,
2,1925,35,RII,NFL,11,5,3,3,0.625,1.8,-1.2,3.0,,,,,8.0,
3,3 yrs,3 yrs,,,24,12,8,5,0.6,,,,0.0,0.0,0.0,,8.3,
4,2 yrs,2 yrs,RII,,20,11,5,5,0.688,,,,0.0,0.0,0.0,,6.0,
5,1 yr,1 yr,MIN,,4,1,3,0,0.25,,,,0.0,0.0,0.0,,13.0,
