,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1961,39,OAK,AFL,12,2,10,0,0.167,-13.8,-6.5,-7.3,,,,,4.0,
1,1962,40,OAK,AFL,5,0,5,0,0.0,-9.8,-7.6,-2.2,,,,,4.0,
2,2 yrs,2 yrs,,,17,2,15,0,0.118,,,,0.0,0.0,0.0,,4.0,
