,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1922,29,MIL,NFL,6,2,1,3,0.667,-1.8,-2.2,0.4,,,,,11.0,
1,1 yr,1 yr,,,6,2,1,3,0.667,,,,0.0,0.0,0.0,,11.0,
