,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1978,52,CHI,NFL,16,7,9,0,0.438,-2.4,-2.7,0.3,,,,,4.0,
1,1979,53,CHI,NFL,16,10,6,0,0.625,0.0,-2.2,2.1,1.0,0.0,1.0,0.0,2.0,
2,1980,54,CHI,NFL,16,7,9,0,0.438,1.4,-1.2,2.6,,,,,3.0,
3,1981,55,CHI,NFL,16,6,10,0,0.375,-2.9,-4.4,1.5,,,,,5.0,
4,4 yrs,4 yrs,,,64,30,34,0,0.469,,,,1.0,0.0,1.0,0.0,3.5,
