,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1946,30,CHR,AAFC,5,2,2,1,0.5,-3.3,-0.6,-2.7,,,,,4.0,co-coach with Bob Dove and Ned Mathews
1,1 yr,1 yr,,,5,2,2,1,0.5,,,,0.0,0.0,0.0,,4.0,
