,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1962,43,NYT,AFL,14,5,9,0,0.357,-9.1,-2.3,-6.8,,,,,4.0,
1,1 yr,1 yr,,,14,5,9,0,0.357,,,,0.0,0.0,0.0,,4.0,
