,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1986,51,STL,NFL,16,4,11,1,0.281,-8.1,-6.5,-1.6,,,,,5.0,
1,1987,52,STL,NFL,15,7,8,0,0.467,-0.9,2.2,-3.1,,,,,3.0,
2,1988,53,PHO,NFL,16,7,9,0,0.438,-3.2,0.5,-3.7,,,,,4.0,
3,1989,54,PHO,NFL,11,5,6,0,0.455,-7.1,-4.0,-3.1,,,,,4.0,
4,4 yrs,4 yrs,,,58,23,34,1,0.405,,,,0.0,0.0,0.0,,4.0,
