,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2021,66,HOU,NFL,17,4,13,0,0.235,-9.7,-6.3,-3.4,,,,,3.0,5,1,
1,1 yr,1 yr,,,17,4,13,0,0.235,,,,,,,,3.0,5,1,
