,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1990,62,NWE,NFL,16,1,15,0,0.063,-14.6,-7.5,-7.1,,,,,5.0,
1,1 yr,1 yr,,,16,1,15,0,0.063,,,,0.0,0.0,0.0,,5.0,
