,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1990,55,CLE,NFL,7,1,6,0,0.143,-13.0,-5.2,-7.8,,,,,4.0,
1,1 yr,1 yr,,,7,1,6,0,0.143,,,,0.0,0.0,0.0,,4.0,
