,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1921,33,TON,APFA,1,0,1,0,0.0,-38.5,-10.7,-27.7,,,,,18.0,
1,1 yr,1 yr,,,1,0,1,0,0.0,,,,0.0,0.0,0.0,,18.0,
