,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1923,25,STL,NFL,7,1,4,2,0.2,-4.4,-6.3,1.9,,,,,14.0,
1,1 yr,1 yr,,,7,1,4,2,0.2,,,,0.0,0.0,0.0,,14.0,
