,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1976,45,NYG,NFL,7,3,4,0,0.429,-3.4,-5.5,2.1,,,,,5.0,
1,1977,46,NYG,NFL,14,5,9,0,0.357,-6.2,-4.0,-2.2,,,,,5.0,
2,1978,47,NYG,NFL,16,6,10,0,0.375,-2.5,-1.1,-1.3,,,,,5.0,
3,3 yrs,3 yrs,,,37,14,23,0,0.378,,,,0.0,0.0,0.0,,5.0,
