,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1921,29,HAM,APFA,5,1,3,1,0.25,4.2,-2.8,6.9,,,,,13.0,
1,1 yr,1 yr,,,5,1,3,1,0.25,,,,0.0,0.0,0.0,,13.0,
