,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1961,42,STL,NFL,2,2,0,0,1.0,-1.5,-2.6,1.1,,,,,4.0,co-coach with Chuck Drulis and Ray Willsey
1,1 yr,1 yr,,,2,2,0,0,1.0,,,,0.0,0.0,0.0,,4.0,
