,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2007,64,ATL,NFL,3,1,2,0,0.333,-10.6,-5.8,-4.8,,,,,4.0,2,1,
1,1 yr,1 yr,,,3,1,2,0,0.333,,,,0.0,0.0,0.0,,4.0,2,1,
