,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1976,45,BUF,NFL,9,0,9,0,0.0,-9.2,-2.5,-6.7,,,,,5.0,
1,1977,46,BUF,NFL,14,3,11,0,0.214,-7.9,-4.3,-3.7,,,,,4.0,
2,2 yrs,2 yrs,,,23,3,20,0,0.13,,,,0.0,0.0,0.0,,4.5,
