,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1927,33,NYY,NFL,16,7,8,1,0.467,0.1,0.7,-0.6,,,,,6.0,
1,1 yr,1 yr,,,16,7,8,1,0.467,,,,0.0,0.0,0.0,,6.0,
