,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1921,28,MUN,APFA,2,0,2,0,0.0,-33.0,-27.5,-5.5,,,,,18.0,
1,1 yr,1 yr,,,2,0,2,0,0.0,,,,0.0,0.0,0.0,,18.0,
