,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1946,31,MIA,AAFC,8,2,6,0,0.25,-13.2,-6.9,-6.3,,,,,4.0,
1,1947,32,CHR,AAFC,4,1,3,0,0.25,-10.1,-1.1,-9.0,,,,,4.0,
2,1952,37,RAM,NFL,11,9,2,0,0.818,8.7,5.4,3.3,1.0,0.0,1.0,0.0,2.0,
3,1953,38,RAM,NFL,12,8,3,1,0.727,7.5,7.5,0.0,,,,,3.0,
4,1954,39,RAM,NFL,12,6,5,1,0.545,4.8,6.3,-1.5,,,,,4.0,
5,5 yrs,5 yrs,,,47,26,19,2,0.578,,,,1.0,0.0,1.0,0.0,3.4,
6,3 yrs,3 yrs,RAM,,35,23,10,2,0.697,,,,1.0,0.0,1.0,0.0,3.0,
7,1 yr,1 yr,CHR,,4,1,3,0,0.25,,,,0.0,0.0,0.0,,4.0,
8,1 yr,1 yr,MIA,,8,2,6,0,0.25,,,,0.0,0.0,0.0,,4.0,
