,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1924,25,MIL,NFL,13,5,8,0,0.385,-1.1,2.0,-3.0,,,,,12.0,
1,1 yr,1 yr,,,13,5,8,0,0.385,,,,0.0,0.0,0.0,,12.0,
