,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1991,45,IND,NFL,11,1,10,0,0.091,-17.3,-11.5,-5.7,,,,,5.0,
1,1996,50,NOR,NFL,8,1,7,0,0.125,-8.1,-7.1,-1.0,,,,,5.0,
2,2 yrs,2 yrs,,,19,2,17,0,0.105,,,,0.0,0.0,0.0,,5.0,
3,1 yr,1 yr,IND,,11,1,10,0,0.091,,,,0.0,0.0,0.0,,5.0,
4,1 yr,1 yr,NOR,,8,1,7,0,0.125,,,,0.0,0.0,0.0,,5.0,
