,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1997,46,SDG,NFL,16,4,12,0,0.25,-8.9,-4.1,-4.8,,,,,5.0,
1,1998,47,SDG,NFL,6,2,4,0,0.333,-8.4,-7.7,-0.7,,,,,5.0,
2,2 yrs,2 yrs,,,22,6,16,0,0.273,,,,0.0,0.0,0.0,,5.0,
