,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1966,34,BUF,AFL,14,9,4,1,0.692,7.1,2.5,4.6,1.0,0.0,1.0,0.0,1.0,
1,1967,35,BUF,AFL,14,4,10,0,0.286,-3.7,-6.2,2.5,,,,,3.0,
2,1968,36,BUF,AFL,2,0,2,0,0.0,-10.8,-7.9,-2.9,,,,,5.0,
3,3 yrs,3 yrs,,,30,13,16,1,0.448,,,,1.0,0.0,1.0,0.0,3.0,
