,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1960,47,OAK,AFL,14,6,8,0,0.429,-4.3,-0.9,-3.4,,,,,3.0,
1,1961,48,OAK,AFL,2,0,2,0,0.0,-13.8,-6.5,-7.3,,,,,4.0,
2,2 yrs,2 yrs,,,16,6,10,0,0.375,,,,0.0,0.0,0.0,,3.5,
