,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1930,25,TOR,NFL,9,1,7,1,0.125,-11.5,-6.0,-5.5,,,,,11.0,co-coach with Jack Fish
1,1 yr,1 yr,,,9,1,7,1,0.125,,,,0.0,0.0,0.0,,11.0,
