,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1976,39,NYJ,NFL,13,3,10,0,0.231,-13.8,-7.1,-6.8,,,,,4.0,
1,1 yr,1 yr,,,13,3,10,0,0.231,,,,0.0,0.0,0.0,,4.0,
