,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1967,45,NOR,NFL,14,3,11,0,0.214,-10.8,-6.7,-4.1,,,,,4.0,
1,1968,46,NOR,NFL,14,4,9,1,0.308,-6.5,-3.9,-2.6,,,,,3.0,
2,1969,47,NOR,NFL,14,5,9,0,0.357,-7.3,0.1,-7.4,,,,,3.0,
3,1970,48,NOR,NFL,7,1,5,1,0.167,-7.9,-4.6,-3.3,,,,,4.0,
4,4 yrs,4 yrs,,,49,13,34,2,0.277,,,,0.0,0.0,0.0,,3.5,
