,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1922,28,HAM,NFL,6,0,5,1,0.0,-0.1,-3.2,3.0,,,,,15.0,
1,1923,29,HAM,NFL,7,1,5,1,0.167,1.6,-1.2,2.8,,,,,15.0,
2,1924,30,HAM,NFL,5,2,2,1,0.5,2.4,-1.9,4.3,,,,,10.0,
3,3 yrs,3 yrs,,,18,3,12,3,0.2,,,,0.0,0.0,0.0,,13.3,
