,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2001,42,MIN,NFL,1,0,1,0,0.0,-4.7,-0.8,-3.9,,,,,4.0,0,0,
1,2002,43,MIN,NFL,16,6,10,0,0.375,-3.0,3.1,-6.1,,,,,2.0,8,1,
2,2003,44,MIN,NFL,16,9,7,0,0.563,2.9,4.0,-1.1,,,,,2.0,9,2,
3,2004,45,MIN,NFL,16,8,8,0,0.5,-1.7,3.0,-4.7,2.0,1.0,1.0,0.5,2.0,11,4,
4,2005,46,MIN,NFL,16,9,7,0,0.563,-3.5,-1.4,-2.1,,,,,2.0,4,1,
5,5 yrs,5 yrs,,,65,32,33,0,0.492,,,,2.0,1.0,1.0,0.5,2.4,32,8,
