,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1926,26,COL,NFL,7,1,6,0,0.143,-7.3,-2.2,-5.1,,,,,19.0,
1,1 yr,1 yr,,,7,1,6,0,0.143,,,,0.0,0.0,0.0,,19.0,
