,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1924,37,KEN,NFL,5,0,4,1,0.0,-14.5,-4.6,-9.9,,,,,16.0,co-coach with Earl Potteiger
1,1 yr,1 yr,,,5,0,4,1,0.0,,,,0.0,0.0,0.0,,16.0,
